"id","summary_title","publicationPlace","publicationDate","URI","apiURI"
"publication-2850","The Old Derby China Factory","London","1876","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2850","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2850"
"publication-2851","Sotheby's Sale Catalogue, 3rd October 1972","London?","1972","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2851","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2851"
"publication-2852","Sotheby's Sale Catalogue, 26th February 1980","London?","1980","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2852","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2852"
"publication-2855","Christie's Sale Catalogue","London","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2855","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2855"
"publication-2857","The French Bronze 1500 to 1800","New York","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2857","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2857"
"publication-2859","Sotheby's Sale Catalogue, 24th April 1968","London","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2859","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2859"
"publication-286","Die Malerei des Barock in Rom","Berlin","1924","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-286","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-286"
"publication-2861","English Porcelain Figures of the Eighteenth Century, Selected and Described, with an Introduction, by William King","London","1925","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2861","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2861"
"publication-2862","Sotheby's Sale Catalogue, 31st July 1968","London?","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2862","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2862"
"publication-2863","Sotheby's Sale Catalogue, 21st December 1965","London","1965","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2863","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2863"
"publication-2864","Porcelana del Buen Retiro Escultura","Madrid","1973","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2864","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2864"
"publication-2865","Art Journal, 1849","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2865","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2865"
"publication-2866","Art Journal, 1875","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2866","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2866"
"publication-2867","Art Journal, 1861","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2867","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2867"
"publication-2868","Art Journal, 1851","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2868","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2868"
"publication-2869","Victoria and Albert Museum Department of Ceramics, Catalogue of English Porcelain, Earthenware, Enamels and Glass collected by Charles Schreiber Esq., M.P., and the Lady Charlotte Elizabeth Schreiber, and presented to the Museum in 1884, Volume II, Earthenware","London","1930","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2869","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2869"
"publication-287","Francisco Trevisani","NULL","1977","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-287","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-287"
"publication-2871","Prop Art, 13th, 14th and 15th March 2002","London?","2002","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2871","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2871"
"publication-2872","Das Glas von Samarra","Berlin","1928","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2872","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2872"
"publication-2873","European Sculpture and Works of Art 900-1900, 16th April 2002","London?","2002","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2873","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2873"
"publication-2874","European Glass in The J. Paul Getty Museum","Los Angeles","1997","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2874","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2874"
"publication-2875","Antiquities, Works of Art and Important Renaissance Bronzes, Plaquettes and Limoges Enamels, 8th July 1981","London","1981","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2875","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2875"
"publication-2876","Victorian Paintings and Sculpture","London","1986","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2876","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2876"
"publication-2878","Nineteenth Century European Paintings, Drawings and Sculpture Part I","London","1986","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2878","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2878"
"publication-288","Giovanni di Paulo","NULL","1947","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-288","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-288"
"publication-2881","Rembrandt the Printmaker","Amsterdam, Rijksmuseum","2000","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2881","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2881"
"publication-2882","Impressionist, Modern and Contemporary Paintings, Drawings and Sculpture, 16th June 1989","Geneva","1989","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2882","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2882"
"publication-2883","European Works of Art, 10th December 1987","London","1987","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2883","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2883"
"publication-2884","Catalogue of an exhibition of English alabaster work, 26th May to 30th June 1910","NULL","1910","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2884","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2884"
"publication-2885","Catalogue of an Exhibition of Carvings in Ivory","London","1923","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2885","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2885"
"publication-2886","Chefs-d' oevre du Fitzwilliam Museum de Cambridge; Dix ans d' acquisitions de dessins de maîtres anciens","Colmar, Paris","2002","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2886","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2886"
"publication-2887","15th and 16th Century Drawings in the Metropolitan Museum of Art","New York","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2887","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2887"
"publication-2888","Bertoia, Mirola and the Farnese Court","Bologna","1991","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2888","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2888"
"publication-289","Dutch and Flemish Flower and Fruit Painters of the 17th and 18th centuries","Amsterdam","1975","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-289","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-289"
"publication-2892","Mss. list of the Old Master Drawings in the G.T.Clough gift","NULL","1913","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2892","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2892"
"publication-2893","The Drawings of Nicolas Poussin","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2893","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2893"
"publication-2894","Old Master Drawings at Holkham Hall","Chicago","1986","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2894","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2894"
"publication-2895","The J.F. Willumsen Collection II","Copenhagen","1988","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2895","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2895"
"publication-2896","Disegni di una Collezione veneziana del Settecento","Venice","1966","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2896","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2896"
"publication-2897","The Golden Century; Dutch Master Drawings from the Fitzwilliam Museum Cambridge","München","1996","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2897","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2897"
"publication-2898","Antique Paste Jewellery","London","1970","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2898","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2898"
"publication-2899","Antique and Twentieth Century Jewellery","London","1980","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2899","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2899"
"publication-290","Catalogue of Paintings in the Fitzwilliam Museum, Cambridge,  Vol. I, Dutch and Flemish","Cambridge (Cambs.)","1960","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-290","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-290"
"publication-2903","Pietro da Cortona o della Pittura barocca","Florence","1982","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2903","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2903"
"publication-2904","The Drawings of Cirro Ferri","New York & London","1986","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2904","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2904"
"publication-2905","Roman Baroque Drawings c. 1620-c. 1700","London?","1999","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2905","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2905"
"publication-2906","Eighteen Old Master Drawings From the Collectgion at Holkham Hall, Norfolk","London?","1992","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2906","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2906"
"publication-2907","The Drawings of Salvator Rosa","New York","1977","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2907","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2907"
"publication-2909","Jacopo Ligozzi: Le Vedute del Sacro Monte della Verna, i Dipinti di Poppi e Bibbiena","NULL","1992","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2909","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2909"
"publication-291","Holländische Maler des 17 Jahrhunderts nahe den grossen Meistern. Landscaften und Stilleben","Braunschweig","1969","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-291","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-291"
"publication-2910","British Rings 800-1914","London","1974","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2910","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2910"
"publication-2911","Disegni dei Barocceschi Senesi","Florence","1976","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2911","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2911"
"publication-2913","Leonardo il Codice [...]","NULL","1985","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2913","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2913"
"publication-2916","Disegni del Rinascimento in Valpadana","Florence","2001","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2916","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2916"
"publication-2917","The Devonshire Collection of Italian Drawings: Roman and Neapolitan Schools","London?","1994","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2917","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2917"
"publication-2918","Leonardo da Vinci, The Artist","Oxford and London","1945","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2918","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2918"
"publication-2919","Leonardo da Vinci","London?","1957","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2919","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2919"
"publication-292","European Flower Painters","London?","1973","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-292","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-292"
"publication-2920","Leonardo da Vinci Drawings in the Royal Library at Windsor Castle","London?","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2920","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2920"
"publication-2921","From Pisanello to Cézanne","Rotterdam","1990","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2921","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2921"
"publication-2922","European Drawings from the Fitzwilliam","NULL","1976","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2922","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2922"
"publication-2923","Niccolò dell'Abate","Bologna","1968","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2923","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2923"
"publication-2924","[Vasari Society, 1st Series, Part IV]","NULL","1908-09","https://data.fitzmuseum.cam.ac.uk/id/publication/publication-2924","https://data.fitzmuseum.cam.ac.uk/api/v1/publications/publication-2924"
