"id","summary_title","venue","venueURI","venueAPIURI","venueID","earliestDate","latestDate","URI","apiURI"
"exhibition-155","Old Master Recent Acquisitions","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1967","1967","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-155","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-155"
"exhibition-1550","[Cambridge, 1959]","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1959","1959","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1550","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1550"
"exhibition-1551","[Cambridge, 1980]","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1980","1980","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1551","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1551"
"exhibition-1552","[Cambridge, 1991]","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1991","1991","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1552","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1552"
"exhibition-1553","[Venice, 1992]","Venice","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106518","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106518","term-106518","1992","1992","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1553","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1553"
"exhibition-1554","[Cambridge, 1988]","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1988","1988","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1554","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1554"
"exhibition-1555","The Art of Drawing","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1992","1992","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1555","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1555"
"exhibition-1556","Venetian Drawings","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1980","1981","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1556","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1556"
"exhibition-1558","Jacopo Bassano","Texas","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106881","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106881","term-106881","1993","1993","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1558","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1558"
"exhibition-1559","Master Drawings presented by Adolphe Stein","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1984","1984","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1559","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1559"
"exhibition-156","(Autumn Exhibition, 1971)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1971","1971","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-156","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-156"
"exhibition-1560","The Guy J.F. Knowles Collection","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1959","1959","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1560","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1560"
"exhibition-1562","Exhibition of 17th Century Drawings","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1959","1959","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1562","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1562"
"exhibition-1563","Exhibition of Drawings","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1927","1927","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1563","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1563"
"exhibition-1564","Old Master Drawings presented by Lorna Lowe","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1981","1981","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1564","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1564"
"exhibition-1566","A. Archipenko and others","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1961","1907","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1566","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1566"
"exhibition-1567","Seventeenth Century Italian Drawings","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1959","1959","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1567","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1567"
"exhibition-1568","Venetian Drawings [1991]","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1991","1991","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1568","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1568"
"exhibition-1569","Exhibition of Old Master Drawings [Aldeburgh]","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1569","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1569"
"exhibition-157","Old Master Drawings","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1983","1983","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-157","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-157"
"exhibition-1570","17th Century Italian Drawings","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1959","1959","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1570","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1570"
"exhibition-1571","Il disegno Fiorentino dal Tempo di Lorenzo il Magnifico","Florence","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106508","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106508","term-106508","1992","1992","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1571","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1571"
"exhibition-1572","[Lawrence Gallery; 1838]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1838","1838","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1572","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1572"
"exhibition-1574","The Caracci: Drawings and Paintings","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1574","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1574"
"exhibition-1575","[Hamburg, Kunsthalle; 1972]","Hamburg","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106652","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106652","term-106652","1972","1906","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1575","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1575"
"exhibition-1576","The National Art Collections Fund, Seventy-Fifth Anniversary","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1978","1978","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1576","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1576"
"exhibition-1577","The Achievement of a Connoiseur, Philip Pouncey","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1985","1985","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1577","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1577"
"exhibition-1578","Old Master Drawings [Adolphe Stein, 1977]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1977","1904","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1578","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1578"
"exhibition-158","(Hazlitt Gallery, 1965)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1965","1906","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-158","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-158"
"exhibition-1580","The Painter's Progress. The Life and Times of Thomas and Paul Sandby","Nottingham","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106902","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106902","term-106902","1986","1986","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1580","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1580"
"exhibition-1582","Il Cavaliere d'Arpino","Rome","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106366","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106366","term-106366","1973","1973","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1582","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1582"
"exhibition-1583","Fifteen drawings in search of an artist","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1994","1994","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1583","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1583"
"exhibition-1584","Sandro Chia","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1981","1982","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1584","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1584"
"exhibition-1585","Recent Acquisitions [1982]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1982","1982","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1585","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1585"
"exhibition-1586","Italian Art [1953]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1953","1953","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1586","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1586"
"exhibition-1587","18th Century Venetian Drawings","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1960","1960","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1587","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1587"
"exhibition-1589","Il Seicento Fiorentino","Florence","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106508","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106508","term-106508","1986","1987","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1589","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1589"
"exhibition-159","(The Arcade Gallery, 1958)","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1958","1958","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-159","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-159"
"exhibition-1590","Richard and Maria Cosway: Regency Artists of Taste and Fashion","Edinburgh","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106987","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106987","term-106987","1995","1995","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1590","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1590"
"exhibition-1591","Old Master Drawings [Kate Ganz Ltd, Summer 1984]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1984","1984","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1591","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1591"
"exhibition-1592","Old Master Drawings [1983]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1983","1983","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1592","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1592"
"exhibition-1594","Italian Maiolica from the Fitzwilliam Museum","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1994","1994","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1594","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1594"
"exhibition-1595","Martin Smith","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","2001","2001","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1595","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1595"
"exhibition-1597","[London, The Alpine Gallery, 1963]","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1963","1963","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1597","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1597"
"exhibition-16","Prints given by Dr Louis C.G. Clarke (1881-1960): : A commemorative exhibition","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1981","1981","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-16","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-16"
"exhibition-160","Seventeenth and Eighteenth Century Oil Sketches","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1961","1961","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-160","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-160"
"exhibition-1602","Venetian Drawings of the Eighteenth Century","Brussels","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106574","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106574","term-106574","1983","1983","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1602","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1602"
"exhibition-1603","Il Guercino","Bologne","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106515","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106515","term-106515","1968","1968","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1603","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1603"
"exhibition-1605","Italian Maiolica in the Fitzwilliam Museum","Cambridge (Cambs.)","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106176","term-106176","1995","1996","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1605","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1605"
"exhibition-1607","Splendours of the Gonzaga","London","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-106216","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-106216","term-106216","1981","1982","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1607","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1607"
"exhibition-1609","Treasures from the Fitzwilliam","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-1609","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-1609"
"exhibition-161","Art in the Genoese Republic","NULL","NULL","NULL","NULL","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/exhibition-161","https://data.fitzmuseum.cam.ac.uk/api/v1/exhibitions/exhibition-161"
